session_id,auction_tier,round,status,player_key,rank,bid,name_confidence,bid_confidence,is_self,is_imputed_zero
session_f94652b8b6c84065,S,2,complete,player_89148d44a7ef4bf6,2,4000000,0.997266,0.995648,false,false
session_f94652b8b6c84065,S,2,complete,player_2712057122ad371b,3,3333333,0.994396,0.992806,false,false
session_f94652b8b6c84065,S,2,complete,player_5e3730811248c908,4,1140774,0.892692,0.999288,true,false
session_f94652b8b6c84065,S,3,complete,player_54c25ec1d6d2a92b,1,5400000,0.797522,0.999302,false,false
session_f94652b8b6c84065,S,3,complete,player_2712057122ad371b,2,4333333,0.994258,0.988214,false,false
session_f94652b8b6c84065,S,3,complete,player_89148d44a7ef4bf6,3,4000000,0.996742,0.995972,false,false
session_f94652b8b6c84065,S,3,complete,player_5e3730811248c908,4,1140774,0.892692,0.999288,true,false
session_f94652b8b6c84065,S,4,complete,player_e913166559cd5044,1,6000100,0.998099,0.997898,false,false
session_f94652b8b6c84065,S,4,complete,player_2712057122ad371b,2,5243334,0.994258,0.997123,false,false
session_f94652b8b6c84065,S,4,complete,player_89148d44a7ef4bf6,3,4000000,0.996498,0.998131,false,false
session_f94652b8b6c84065,S,4,complete,player_5e3730811248c908,4,1140774,0.892692,0.999288,true,false
session_997545e229428ac5,S,1,complete,player_cfcc7083bb668d18,1,4000000,0.997074,0.997695,false,false
session_997545e229428ac5,S,1,complete,,2,4000000,0.0,0.995648,false,false
session_997545e229428ac5,S,1,complete,player_0328a469b54baacb,3,1000000,0.998263,0.999322,false,false
session_997545e229428ac5,S,1,complete,player_5e3730811248c908,4,500000,0.892692,0.993859,true,false
session_997545e229428ac5,S,2,complete,,1,4000000,0.0,0.997695,false,false
session_997545e229428ac5,S,2,complete,player_cfcc7083bb668d18,2,4000000,0.997706,0.997925,false,false
session_997545e229428ac5,S,2,complete,player_0328a469b54baacb,3,1000000,0.998263,0.999322,false,false
session_997545e229428ac5,S,2,complete,player_5e3730811248c908,4,500000,0.892692,0.993859,true,false
session_997545e229428ac5,S,3,complete,player_cfcc7083bb668d18,1,4000009,0.997074,0.996221,false,false
session_997545e229428ac5,S,3,complete,,2,4000000,0.0,0.997925,false,false
session_997545e229428ac5,S,3,complete,player_5e3730811248c908,3,500000,0.955049,0.992108,true,false
session_997545e229428ac5,S,3,complete,player_0328a469b54baacb,4,,0.998591,0.0,false,true
session_997545e229428ac5,S,4,complete,player_cfcc7083bb668d18,1,4000009,0.997163,0.996221,false,false
session_997545e229428ac5,S,4,complete,player_5e3730811248c908,2,500000,0.900543,0.996322,true,false
session_997545e229428ac5,S,4,complete,,3,,0.0,0.0,false,true
session_997545e229428ac5,S,4,complete,player_0328a469b54baacb,4,,0.998591,0.0,false,true
session_0be69e1de6bdfd2b,S,1,complete,player_a37e6e04d9b27119,1,4549884,0.99866,0.999611,false,false
session_0be69e1de6bdfd2b,S,1,complete,player_5e3730811248c908,2,500000,0.897205,0.996322,true,false
session_0be69e1de6bdfd2b,S,1,complete,player_09e76ed4002064af,3,,0.996079,0.0,false,true
session_0be69e1de6bdfd2b,S,1,complete,player_3a0216b9663016cf,4,,0.86693,0.0,false,true
session_4316bacb08cd9a9f,S,1,complete,player_7b671794dee7964a,1,5000000,0.998505,0.99711,false,false
session_4316bacb08cd9a9f,S,1,complete,,2,2000000,0.0,0.997829,false,false
session_4316bacb08cd9a9f,S,1,complete,player_0af55f38f82f8573,3,1777777,0.994903,0.998894,false,false
session_4316bacb08cd9a9f,S,1,complete,player_5e3730811248c908,4,500000,0.892692,0.990806,true,false
session_45c84665836d1c5b,S,1,complete,player_f98d3303f85f7a4d,1,1500000,0.99599,0.999552,false,false
session_45c84665836d1c5b,S,1,complete,player_5e3730811248c908,2,500000,0.900543,0.996322,true,false
session_45c84665836d1c5b,S,1,complete,player_f882c538244ff9fa,3,256257,0.690658,0.999661,false,false
session_45c84665836d1c5b,S,1,complete,player_1620f28a639f9fe6,4,114514,0.998007,0.997716,false,false
session_45372c9de351250d,S,1,complete,player_9a4e4401f122304a,1,3500000,0.990333,0.996855,false,false
session_45372c9de351250d,S,1,complete,player_7092d97deadc8052,2,2500000,0.998347,0.996172,false,false
session_45372c9de351250d,S,1,complete,player_d26e33490347a78f,3,1500000,0.995281,0.999412,false,false
session_45372c9de351250d,S,1,complete,player_5e3730811248c908,4,500000,0.892692,0.993859,true,false
session_45372c9de351250d,S,2,complete,player_9a4e4401f122304a,1,3500000,0.99041,0.996855,false,false
session_45372c9de351250d,S,2,complete,player_d26e33490347a78f,2,3000000,0.996872,0.996609,false,false
session_45372c9de351250d,S,2,complete,player_5e3730811248c908,3,750000,0.955049,0.995274,true,false
session_45372c9de351250d,S,2,complete,player_7092d97deadc8052,4,,0.99777,0.0,false,true
session_45372c9de351250d,S,3,complete,player_9a4e4401f122304a,1,4500000,0.990519,0.998665,false,false
session_45372c9de351250d,S,3,complete,player_d26e33490347a78f,2,3500000,0.997237,0.99351,false,false
session_45372c9de351250d,S,3,complete,player_5e3730811248c908,3,750000,0.955049,0.995274,true,false
session_45372c9de351250d,S,3,complete,player_7092d97deadc8052,4,,0.997748,0.0,false,true
session_45372c9de351250d,S,4,complete,player_d26e33490347a78f,1,4200000,0.997255,0.998,false,false
session_45372c9de351250d,S,4,complete,player_9a4e4401f122304a,2,3500000,0.987358,0.99351,false,false
session_45372c9de351250d,S,4,complete,player_5e3730811248c908,3,750000,0.955049,0.995274,true,false
session_45372c9de351250d,S,4,complete,player_7092d97deadc8052,4,,0.998655,0.0,false,true
session_b2f3d46851b1bb64,S,1,complete,player_f76bcb02d19275f7,1,4500000,0.9974,0.997791,false,false
session_b2f3d46851b1bb64,S,1,complete,player_a178a42221bd81c4,2,3600000,0.998803,0.996834,false,false
session_b2f3d46851b1bb64,S,1,complete,player_bf13723f390a2f3f,3,3000000,0.71898,0.998932,false,false
session_b2f3d46851b1bb64,S,1,complete,player_5e3730811248c908,4,500000,0.892692,0.993859,true,false
session_b2f3d46851b1bb64,S,2,complete,player_a178a42221bd81c4,1,4444499,0.998789,0.999927,false,false
session_b2f3d46851b1bb64,S,2,complete,player_1659c738bb9241e7,2,4444444,0.736017,0.999779,false,false
session_b2f3d46851b1bb64,S,2,complete,player_f76bcb02d19275f7,3,3888888,0.997459,0.991253,false,false
session_b2f3d46851b1bb64,S,2,complete,player_5e3730811248c908,4,1141878,0.892692,0.998895,true,false
session_b2f3d46851b1bb64,S,3,complete,player_f76bcb02d19275f7,1,4500000,0.996933,0.999451,false,false
session_b2f3d46851b1bb64,S,3,complete,player_1927214e80ea69ee,2,4444444,0.712542,0.999779,false,false
session_b2f3d46851b1bb64,S,3,complete,player_a178a42221bd81c4,3,4200000,0.996788,0.997401,false,false
session_b2f3d46851b1bb64,S,3,complete,player_5e3730811248c908,4,1141878,0.892692,0.998895,true,false
session_b2f3d46851b1bb64,S,4,complete,player_f76bcb02d19275f7,1,4500000,0.996933,0.999451,false,false
session_b2f3d46851b1bb64,S,4,complete,player_1659c738bb9241e7,2,4444444,0.736017,0.999779,false,false
session_b2f3d46851b1bb64,S,4,complete,player_a178a42221bd81c4,3,4200000,0.996788,0.998045,false,false
session_b2f3d46851b1bb64,S,4,complete,player_5e3730811248c908,4,1141878,0.892692,0.998895,true,false
session_b2f3d46851b1bb64,S,5,complete,player_a178a42221bd81c4,1,4633333,0.998789,0.991003,false,false
session_b2f3d46851b1bb64,S,5,complete,player_1659c738bb9241e7,2,4444444,0.736017,0.999779,false,false
session_b2f3d46851b1bb64,S,5,complete,player_5e3730811248c908,3,1141878,0.955049,0.999613,true,false
session_b2f3d46851b1bb64,S,5,complete,player_f76bcb02d19275f7,4,114514,0.997077,0.997716,false,false
session_cbdaa0353d0eb004,S,1,complete,player_7fc9988b1ed9294a,1,2666666,0.98684,0.998201,false,false
session_cbdaa0353d0eb004,S,1,complete,player_7e88f936ce8c2b62,2,2500000,0.998874,0.995912,false,false
session_cbdaa0353d0eb004,S,1,complete,player_2907235e8d34dcc3,3,2000000,0.99712,0.999133,false,false
session_cbdaa0353d0eb004,S,1,complete,player_5e3730811248c908,4,500000,0.892692,0.993859,true,false
session_cbdaa0353d0eb004,S,2,complete,player_7fc9988b1ed9294a,1,2666666,0.98684,0.998201,false,false
session_cbdaa0353d0eb004,S,2,complete,player_2907235e8d34dcc3,2,2000000,0.996942,0.996932,false,false
session_cbdaa0353d0eb004,S,2,complete,player_7e88f936ce8c2b62,3,2000000,0.998963,0.999133,false,false
session_cbdaa0353d0eb004,S,2,complete,player_5e3730811248c908,4,1000000,0.892692,0.996471,true,false
session_cbdaa0353d0eb004,S,3,complete,player_7fc9988b1ed9294a,1,2666666,0.98684,0.99884,false,false
session_cbdaa0353d0eb004,S,3,complete,player_2907235e8d34dcc3,2,2600000,0.996942,0.997558,false,false
session_cbdaa0353d0eb004,S,3,complete,player_7e88f936ce8c2b62,3,2000000,0.998963,0.996492,false,false
session_cbdaa0353d0eb004,S,3,complete,player_5e3730811248c908,4,1000000,0.892692,0.996471,true,false
session_cbdaa0353d0eb004,S,4,complete,player_7fc9988b1ed9294a,1,2666666,0.986818,0.99884,false,false
session_cbdaa0353d0eb004,S,4,complete,player_2907235e8d34dcc3,2,2500000,0.996942,0.996172,false,false
session_cbdaa0353d0eb004,S,4,complete,player_7e88f936ce8c2b62,3,2000000,0.998963,0.996492,false,false
session_cbdaa0353d0eb004,S,4,complete,player_5e3730811248c908,4,1000000,0.892692,0.995935,true,false
session_cbdaa0353d0eb004,S,5,complete,player_7e88f936ce8c2b62,1,2700000,0.998326,0.998346,false,false
session_cbdaa0353d0eb004,S,5,complete,player_7fc9988b1ed9294a,2,2666666,0.982797,0.993753,false,false
session_cbdaa0353d0eb004,S,5,complete,player_2907235e8d34dcc3,3,2500000,0.99712,0.996167,false,false
session_cbdaa0353d0eb004,S,5,complete,player_5e3730811248c908,4,1000000,0.892692,0.997705,true,false
session_2b7176a8e7df6795,S,1,complete,player_dffbb72ce473ebe0,1,2222222,0.904518,0.999946,false,false
session_2b7176a8e7df6795,S,1,complete,player_b3d1f0d2a9eec3ad,2,2000000,0.997078,0.996932,false,false
session_2b7176a8e7df6795,S,1,complete,player_5e3730811248c908,3,500000,0.955049,0.992108,true,false
session_2b7176a8e7df6795,S,1,complete,player_866e54ce98c3e1a3,4,,0.990613,0.0,false,true
session_2b7176a8e7df6795,S,2,complete,player_b3d1f0d2a9eec3ad,1,2000000,0.997624,0.998179,false,false
session_2b7176a8e7df6795,S,2,complete,player_dffbb72ce473ebe0,2,2000000,0.920951,0.996932,false,false
session_2b7176a8e7df6795,S,2,complete,player_5e3730811248c908,3,,0.955049,0.0,true,false
session_2b7176a8e7df6795,S,2,complete,player_866e54ce98c3e1a3,4,,0.990613,0.0,false,true
session_2b7176a8e7df6795,S,3,complete,player_dffbb72ce473ebe0,1,2222222,0.904518,0.999956,false,false
session_2b7176a8e7df6795,S,3,complete,player_866e54ce98c3e1a3,2,1111111,0.991912,0.997435,false,false
session_2b7176a8e7df6795,S,3,complete,player_b3d1f0d2a9eec3ad,3,886,0.996999,0.999009,false,false
session_2b7176a8e7df6795,S,3,complete,player_5e3730811248c908,4,,0.892692,0.0,true,false
session_6b9ba1ea313f8084,S,1,complete,player_a4f47d4a39c8fb81,1,5000000,0.863875,0.99711,false,false
session_6b9ba1ea313f8084,S,1,complete,player_776908210b5bed2d,2,3333333,0.999597,0.990913,false,false
session_6b9ba1ea313f8084,S,1,complete,player_59d92cddd5fc00f1,3,2359296,0.993354,0.999769,false,false
session_6b9ba1ea313f8084,S,1,complete,player_5e3730811248c908,4,500000,0.892692,0.993859,true,false
session_6b9ba1ea313f8084,S,2,complete,player_59d92cddd5fc00f1,1,3580521,0.993883,0.999799,false,false
session_6b9ba1ea313f8084,S,2,complete,player_521e881fa3513c5f,2,3000000,0.656125,0.996609,false,false
session_6b9ba1ea313f8084,S,2,complete,player_776908210b5bed2d,3,2026730,0.999564,0.999674,false,false
session_6b9ba1ea313f8084,S,2,complete,player_5e3730811248c908,4,1147836,0.892692,0.999367,true,false
session_6b9ba1ea313f8084,S,3,complete,player_59d92cddd5fc00f1,1,3580521,0.993883,0.999799,false,false
session_6b9ba1ea313f8084,S,3,complete,player_776908210b5bed2d,2,3114514,0.999654,0.999808,false,false
session_6b9ba1ea313f8084,S,3,complete,player_521e881fa3513c5f,3,2000000,0.695077,0.996492,false,false
session_6b9ba1ea313f8084,S,3,complete,player_5e3730811248c908,4,1147836,0.892692,0.999367,true,false
session_6b9ba1ea313f8084,S,4,complete,player_776908210b5bed2d,1,4444444,0.9996,0.999799,false,false
session_6b9ba1ea313f8084,S,4,complete,player_521e881fa3513c5f,2,3543125,0.656125,0.997105,false,false
session_6b9ba1ea313f8084,S,4,complete,player_59d92cddd5fc00f1,3,3180000,0.992808,0.998369,false,false
session_6b9ba1ea313f8084,S,4,complete,player_5e3730811248c908,4,1147836,0.892692,0.999367,true,false
session_4510f8220f9280db,S,1,complete,player_2907235e8d34dcc3,1,3000000,0.996476,0.976614,false,false
session_4510f8220f9280db,S,1,complete,player_d01ec110cc364281,2,3000000,0.993274,0.996039,false,false
session_4510f8220f9280db,S,1,complete,player_5965bfa3a16f6356,3,2100000,0.996864,0.998524,false,false
session_4510f8220f9280db,S,1,complete,player_5e3730811248c908,4,500000,0.892692,0.990806,true,false
session_4510f8220f9280db,S,2,complete,player_5965bfa3a16f6356,1,3360000,0.997365,0.999358,false,false
session_4510f8220f9280db,S,2,complete,player_2907235e8d34dcc3,2,3000000,0.996942,0.995961,false,false
session_4510f8220f9280db,S,2,complete,player_d01ec110cc364281,3,3000000,0.992777,0.998932,false,false
session_4510f8220f9280db,S,2,complete,player_5e3730811248c908,4,1050000,0.892692,0.997928,true,false
session_4510f8220f9280db,S,3,complete,player_5965bfa3a16f6356,1,3360000,0.997365,0.999358,false,false
session_4510f8220f9280db,S,3,complete,player_2907235e8d34dcc3,2,3300000,0.996942,0.993805,false,false
session_4510f8220f9280db,S,3,complete,player_d01ec110cc364281,3,3000000,0.992777,0.998932,false,false
session_4510f8220f9280db,S,3,complete,player_5e3730811248c908,4,1147436,0.892692,0.999266,true,false
session_4510f8220f9280db,S,4,complete,player_2907235e8d34dcc3,1,4000000,0.996476,0.995618,false,false
session_4510f8220f9280db,S,4,complete,player_5965bfa3a16f6356,2,3700001,0.997329,0.999278,false,false
session_4510f8220f9280db,S,4,complete,player_d01ec110cc364281,3,3630002,0.993058,0.999749,false,false
session_4510f8220f9280db,S,4,complete,player_5e3730811248c908,4,1147436,0.892692,0.99971,true,false
session_4510f8220f9280db,S,5,complete,player_5965bfa3a16f6356,1,4477003,0.997365,0.998764,false,false
session_4510f8220f9280db,S,5,complete,player_2907235e8d34dcc3,2,4000000,0.996942,0.995648,false,false
session_4510f8220f9280db,S,5,complete,player_d01ec110cc364281,3,3630002,0.993058,0.999749,false,false
session_4510f8220f9280db,S,5,complete,player_5e3730811248c908,4,1147436,0.892692,0.99971,true,false
session_32168b65f72580e3,S,1,complete,player_d6bae4f914455b03,1,2500000,0.997109,0.99932,false,false
session_32168b65f72580e3,S,1,complete,player_55ad6df2ec922e7a,2,2000000,0.994087,0.996932,false,false
session_32168b65f72580e3,S,1,complete,player_5e3730811248c908,3,500000,0.955049,0.992108,true,false
session_32168b65f72580e3,S,1,complete,player_b5822be4af5604b2,4,,0.980039,0.0,false,true
session_32168b65f72580e3,S,2,complete,player_d6bae4f914455b03,1,2500000,0.997109,0.997722,false,false
session_32168b65f72580e3,S,2,complete,player_55ad6df2ec922e7a,2,2000000,0.994203,0.996932,false,false
session_32168b65f72580e3,S,2,complete,player_5e3730811248c908,3,,0.955049,0.0,true,false
session_32168b65f72580e3,S,2,complete,player_b5822be4af5604b2,4,,0.980039,0.0,false,true
session_32168b65f72580e3,S,3,complete,player_d6bae4f914455b03,1,3250000,0.997109,0.998212,false,false
session_32168b65f72580e3,S,3,complete,player_55ad6df2ec922e7a,2,2600000,0.994203,0.996874,false,false
session_32168b65f72580e3,S,3,complete,player_5e3730811248c908,3,,0.955049,0.0,true,false
session_32168b65f72580e3,S,3,complete,player_b5822be4af5604b2,4,,0.980039,0.0,false,true
session_32168b65f72580e3,S,4,complete,player_d6bae4f914455b03,1,3250000,0.997109,0.998212,false,false
session_32168b65f72580e3,S,4,complete,player_55ad6df2ec922e7a,2,3000000,0.995509,0.996609,false,false
session_32168b65f72580e3,S,4,complete,player_5e3730811248c908,3,,0.955049,0.0,true,false
session_32168b65f72580e3,S,4,complete,player_b5822be4af5604b2,4,,0.980039,0.0,false,true
session_32168b65f72580e3,S,5,complete,player_d6bae4f914455b03,1,3400000,0.997508,0.997802,false,false
session_32168b65f72580e3,S,5,complete,player_55ad6df2ec922e7a,2,3000000,0.995509,0.996609,false,false
session_32168b65f72580e3,S,5,complete,player_5e3730811248c908,3,,0.915855,0.0,true,false
session_32168b65f72580e3,S,5,complete,player_b5822be4af5604b2,4,,0.982739,0.0,false,true
session_9224b5d2e7a93790,S,1,complete,player_2cc5143e5a668fdd,1,2000000,0.997633,0.998179,false,false
session_9224b5d2e7a93790,S,1,complete,player_dd039b9dff4cd5e7,2,2000000,0.998308,0.996932,false,false
session_9224b5d2e7a93790,S,1,complete,player_b21d66b0c0bd8b52,3,1666666,0.999322,0.999522,false,false
session_9224b5d2e7a93790,S,1,complete,player_5e3730811248c908,4,500000,0.892692,0.993859,true,false
session_9224b5d2e7a93790,S,2,complete,player_2cc5143e5a668fdd,1,2000000,0.997633,0.999386,false,false
session_9224b5d2e7a93790,S,2,complete,player_dd039b9dff4cd5e7,2,2000000,0.998308,0.996932,false,false
session_9224b5d2e7a93790,S,2,complete,player_5e3730811248c908,3,833333,0.955049,0.988154,true,false
session_9224b5d2e7a93790,S,2,complete,player_b21d66b0c0bd8b52,4,,0.999321,0.0,false,true
session_9224b5d2e7a93790,S,3,complete,player_b21d66b0c0bd8b52,1,3000000,0.999536,0.976614,false,false
session_9224b5d2e7a93790,S,3,complete,player_dd039b9dff4cd5e7,2,2600001,0.998308,0.999368,false,false
session_9224b5d2e7a93790,S,3,complete,player_2cc5143e5a668fdd,3,2600000,0.997133,0.999537,false,false
session_9224b5d2e7a93790,S,3,complete,player_5e3730811248c908,4,833333,0.91278,0.984387,true,false
session_9224b5d2e7a93790,S,4,complete,player_b21d66b0c0bd8b52,1,3650000,0.999217,0.9981,false,false
session_9224b5d2e7a93790,S,4,complete,player_dd039b9dff4cd5e7,2,3100000,0.998308,0.997618,false,false
session_9224b5d2e7a93790,S,4,complete,player_2cc5143e5a668fdd,3,2860000,0.997315,0.9975,false,false
session_9224b5d2e7a93790,S,4,complete,player_5e3730811248c908,4,1000000,0.91278,0.996471,true,false
session_67d2e197f769a7cd,S,1,complete,player_769df4c395c519e9,1,4500000,0.99669,0.999451,false,false
session_67d2e197f769a7cd,S,1,complete,player_d5447527a53842b1,2,2000002,0.997217,0.998929,false,false
session_67d2e197f769a7cd,S,1,complete,player_5e3730811248c908,3,500000,0.955049,0.992108,true,false
session_67d2e197f769a7cd,S,1,complete,player_d40ce41506d6c83e,4,,0.994219,0.0,false,true
session_fb1998f141e5a755,S,1,complete,player_e29006224f781145,1,4000000,0.998576,0.99681,false,false
session_fb1998f141e5a755,S,1,complete,player_5446cbeb03a6b4ae,2,2699999,0.989385,0.997306,false,false
session_fb1998f141e5a755,S,1,complete,player_65ed1a3a1a2155b0,3,2000000,0.963409,0.999133,false,false
session_fb1998f141e5a755,S,1,complete,player_5e3730811248c908,4,500000,0.91278,0.993859,true,false
session_fb1998f141e5a755,S,2,complete,player_e29006224f781145,1,3500000,0.998576,0.999228,false,false
session_fb1998f141e5a755,S,2,complete,player_5446cbeb03a6b4ae,2,2699999,0.989385,0.997306,false,false
session_fb1998f141e5a755,S,2,complete,player_65ed1a3a1a2155b0,3,2500000,0.963409,0.998775,false,false
session_fb1998f141e5a755,S,2,complete,player_5e3730811248c908,4,1000000,0.892692,0.997524,true,false
session_fb1998f141e5a755,S,3,complete,player_e29006224f781145,1,3500000,0.998576,0.999228,false,false
session_fb1998f141e5a755,S,3,complete,player_5446cbeb03a6b4ae,2,2699999,0.989385,0.997306,false,false
session_fb1998f141e5a755,S,3,complete,player_65ed1a3a1a2155b0,3,2500000,0.963409,0.998775,false,false
session_fb1998f141e5a755,S,3,complete,player_5e3730811248c908,4,1148112,0.91278,0.9998,true,false
session_fb1998f141e5a755,S,4,complete,player_e29006224f781145,1,3500000,0.998576,0.999228,false,false
session_fb1998f141e5a755,S,4,complete,player_5446cbeb03a6b4ae,2,2500000,0.989385,0.996172,false,false
session_fb1998f141e5a755,S,4,complete,player_65ed1a3a1a2155b0,3,2500000,0.963409,0.998775,false,false
session_fb1998f141e5a755,S,4,complete,player_5e3730811248c908,4,1148112,0.91278,0.999284,true,false
session_6e2162809be3c75a,S,1,complete,player_a357495a3c69e00b,1,2000000,0.863417,0.998373,false,false
session_6e2162809be3c75a,S,1,complete,player_ffd35f29265d1e75,2,1200000,0.985516,0.998651,false,false
session_6e2162809be3c75a,S,1,complete,player_5e3730811248c908,3,500000,0.955049,0.992108,true,false
session_6e2162809be3c75a,S,1,complete,player_ee7a70cafca95e77,4,6,0.997937,0.551337,false,false
session_6e2162809be3c75a,S,2,complete,player_a357495a3c69e00b,1,1500000,0.863417,0.999552,false,false
session_6e2162809be3c75a,S,2,complete,player_ffd35f29265d1e75,2,1500000,0.988002,0.998024,false,false
session_6e2162809be3c75a,S,2,complete,,3,,0.0,0.0,false,true
session_6e2162809be3c75a,S,2,complete,player_5e3730811248c908,4,,0.892692,0.0,true,false
session_6e2162809be3c75a,S,3,complete,player_ee7a70cafca95e77,1,1950000,0.998526,0.999221,false,false
session_6e2162809be3c75a,S,3,complete,player_4d2ad3a2fffbd83c,2,1500000,0.892233,0.996927,false,false
session_6e2162809be3c75a,S,3,complete,player_ffd35f29265d1e75,3,1400000,0.99137,0.999664,false,false
session_6e2162809be3c75a,S,3,complete,player_5e3730811248c908,4,,0.91278,0.0,true,false
session_be78be358f7704e1,S,1,complete,player_ed349c3080ddb5ed,1,3000000,0.525787,0.976614,false,false
session_be78be358f7704e1,S,1,complete,player_ce9b3eaf81938183,2,2000000,0.967498,0.996932,false,false
session_be78be358f7704e1,S,1,complete,player_5e3730811248c908,3,500000,0.955049,0.992108,true,false
session_be78be358f7704e1,S,1,complete,player_00b48321e5cc2f5f,4,,0.812776,0.0,false,true
session_be78be358f7704e1,S,2,complete,player_ed349c3080ddb5ed,1,3000000,0.55249,0.976614,false,false
session_be78be358f7704e1,S,2,complete,player_ce9b3eaf81938183,2,3000000,0.967498,0.996609,false,false
session_be78be358f7704e1,S,2,complete,player_5e3730811248c908,3,,0.955049,0.0,true,false
session_be78be358f7704e1,S,2,complete,player_00b48321e5cc2f5f,4,,0.812776,0.0,false,true
session_be78be358f7704e1,S,3,complete,player_ed349c3080ddb5ed,1,3900009,0.530518,0.997786,false,false
session_be78be358f7704e1,S,3,complete,player_ce9b3eaf81938183,2,3000001,0.96395,0.999127,false,false
session_be78be358f7704e1,S,3,complete,player_5e3730811248c908,3,,0.955049,0.0,true,false
session_be78be358f7704e1,S,3,complete,player_00b48321e5cc2f5f,4,,0.782246,0.0,false,true
session_40e83c6721bbf37d,S,1,complete,player_5eb2493f4500da2a,1,3000000,0.997303,0.976614,false,false
session_40e83c6721bbf37d,S,1,complete,player_d93ff5ec2dede24d,2,2300000,0.999197,0.996541,false,false
session_40e83c6721bbf37d,S,1,complete,player_bf9c5db81ce9174f,3,1000000,0.998521,0.999322,false,false
session_40e83c6721bbf37d,S,1,complete,player_5e3730811248c908,4,500000,0.892692,0.990806,true,false
session_40e83c6721bbf37d,S,2,complete,player_5eb2493f4500da2a,1,4000000,0.998187,0.997695,false,false
session_40e83c6721bbf37d,S,2,complete,player_d93ff5ec2dede24d,2,2300000,0.999197,0.994949,false,false
session_40e83c6721bbf37d,S,2,complete,player_bf9c5db81ce9174f,3,1000000,0.998521,0.999322,false,false
session_40e83c6721bbf37d,S,2,complete,player_5e3730811248c908,4,500000,0.892692,0.990806,true,false
session_22860e391c099e37,S,1,complete,player_8dbbb9c767d62800,1,8000000,0.999484,0.997265,false,false
session_22860e391c099e37,S,1,complete,player_8780d06bb9c71960,2,1500000,0.998567,0.998024,false,false
session_22860e391c099e37,S,1,complete,player_680aa5cd45eddcc3,3,1000000,0.989357,0.999322,false,false
session_22860e391c099e37,S,1,complete,player_5e3730811248c908,4,500000,0.892692,0.993859,true,false
session_4c37e747731e604d,S,1,complete,,1,2500000,0.0,0.998721,false,false
session_4c37e747731e604d,S,1,complete,player_6c3956872ac9a22c,2,1000000,0.998039,0.998163,false,false
session_4c37e747731e604d,S,1,complete,player_5e3730811248c908,3,500000,0.955049,0.992108,true,false
session_4c37e747731e604d,S,1,complete,player_b0ad6cf201a701fd,4,,0.996496,0.0,false,true
session_335aba174d368ef5,S,1,complete,player_2374576107d07964,1,2000000,0.999384,0.998373,false,false
session_335aba174d368ef5,S,1,complete,player_ae65f26fd783a5ac,2,2000000,0.999057,0.996932,false,false
session_335aba174d368ef5,S,1,complete,player_445df6d589d7a969,3,1500000,0.998041,0.999303,false,false
session_335aba174d368ef5,S,1,complete,player_5e3730811248c908,4,500000,0.892692,0.990806,true,false
session_335aba174d368ef5,S,2,complete,player_ae65f26fd783a5ac,1,3200000,0.999084,0.999508,false,false
session_335aba174d368ef5,S,2,complete,player_445df6d589d7a969,2,2400000,0.997667,0.998985,false,false
session_335aba174d368ef5,S,2,complete,player_2374576107d07964,3,2000000,0.999282,0.999133,false,false
session_335aba174d368ef5,S,2,complete,player_5e3730811248c908,4,750000,0.892692,0.996096,true,false
session_335aba174d368ef5,S,3,complete,player_ae65f26fd783a5ac,1,2800000,0.998875,0.998211,false,false
session_335aba174d368ef5,S,3,complete,player_2374576107d07964,2,2600000,0.999692,0.997558,false,false
session_335aba174d368ef5,S,3,complete,player_445df6d589d7a969,3,2400000,0.998041,0.999669,false,false
session_335aba174d368ef5,S,3,complete,player_5e3730811248c908,4,1000000,0.892692,0.997524,true,false
session_335aba174d368ef5,S,4,complete,player_ae65f26fd783a5ac,1,3388002,0.998875,0.999225,false,false
session_335aba174d368ef5,S,4,complete,player_2374576107d07964,2,2600000,0.999692,0.997558,false,false
session_335aba174d368ef5,S,4,complete,player_445df6d589d7a969,3,2400000,0.998041,0.999509,false,false
session_335aba174d368ef5,S,4,complete,player_5e3730811248c908,4,1000000,0.892692,0.990657,true,false
session_51c28be3f669900a,S,1,complete,player_da12aefa80fa5bef,1,6000000,0.946897,0.996106,false,false
session_51c28be3f669900a,S,1,complete,player_4310e2e463a988c8,2,3333333,0.946637,0.990913,false,false
session_51c28be3f669900a,S,1,complete,player_5e3730811248c908,3,500000,0.955049,0.992108,true,false
session_51c28be3f669900a,S,1,complete,player_1f32c12d1f8e31ab,4,10,0.998559,0.99893,false,false
session_51c28be3f669900a,S,2,complete,player_4310e2e463a988c8,1,6111111,0.941259,0.999587,false,false
session_51c28be3f669900a,S,2,complete,player_da12aefa80fa5bef,2,5333333,0.976594,0.986644,false,false
session_51c28be3f669900a,S,2,complete,player_1f32c12d1f8e31ab,3,10,0.998446,0.997941,false,false
session_51c28be3f669900a,S,2,complete,player_5e3730811248c908,4,,0.892692,0.0,true,false
session_51c28be3f669900a,S,3,complete,player_da12aefa80fa5bef,1,6666666,0.946897,0.998157,false,false
session_51c28be3f669900a,S,3,complete,player_4310e2e463a988c8,2,5555555,0.946637,0.979326,false,false
session_51c28be3f669900a,S,3,complete,player_1f32c12d1f8e31ab,3,10,0.998446,0.997941,false,false
session_51c28be3f669900a,S,3,complete,player_5e3730811248c908,4,,0.892692,0.0,true,false
